MUNICIPIO,EMPRESA,MEDIDA,SERVICIO,VALOR
SABANAGRANDE,"82-SOCIEDAD DE ACUEDUCTO, ALCANTARILLADO Y ASEO DE BARRANQUILLA S.A. E.S.P.",Facturación total,ACUEDUCTO,33192682142.0
SABANAGRANDE,"82-SOCIEDAD DE ACUEDUCTO, ALCANTARILLADO Y ASEO DE BARRANQUILLA S.A. E.S.P.",Consumo total ,ACUEDUCTO,1337812.0
SABANAGRANDE,"82-SOCIEDAD DE ACUEDUCTO, ALCANTARILLADO Y ASEO DE BARRANQUILLA S.A. E.S.P.",Numero de suscriptores ,ACUEDUCTO,7675.0
SABANAGRANDE,"82-SOCIEDAD DE ACUEDUCTO, ALCANTARILLADO Y ASEO DE BARRANQUILLA S.A. E.S.P.",Subsidios,ACUEDUCTO,1304879512.0
SABANAGRANDE,"82-SOCIEDAD DE ACUEDUCTO, ALCANTARILLADO Y ASEO DE BARRANQUILLA S.A. E.S.P.",Contribuciones,ACUEDUCTO,385302143.0
SABANAGRANDE,"82-SOCIEDAD DE ACUEDUCTO, ALCANTARILLADO Y ASEO DE BARRANQUILLA S.A. E.S.P.",Promedio de Facturación total ,ACUEDUCTO,4324779.43
SABANAGRANDE,"82-SOCIEDAD DE ACUEDUCTO, ALCANTARILLADO Y ASEO DE BARRANQUILLA S.A. E.S.P.",Promedio de Consumo,ACUEDUCTO,174.31
SABANAGRANDE,"82-SOCIEDAD DE ACUEDUCTO, ALCANTARILLADO Y ASEO DE BARRANQUILLA S.A. E.S.P.",Numero de periodos,ACUEDUCTO,1.0
SABANAGRANDE,597-ENEL COLOMBIA S.A. E.S.P.,Facturación total,ACUEDUCTO,0.0
SABANAGRANDE,597-ENEL COLOMBIA S.A. E.S.P.,Facturación por consumo,ACUEDUCTO,0.0
SABANAGRANDE,597-ENEL COLOMBIA S.A. E.S.P.,Consumo total ,ACUEDUCTO,0.0
SABANAGRANDE,597-ENEL COLOMBIA S.A. E.S.P.,Numero de periodos,ACUEDUCTO,0.0
SABANAGRANDE,1864-AES COLOMBIA & CIA S C A E S P,Facturación total,ACUEDUCTO,0.0
SABANAGRANDE,1864-AES COLOMBIA & CIA S C A E S P,Facturación por consumo,ACUEDUCTO,0.0
SABANAGRANDE,1864-AES COLOMBIA & CIA S C A E S P,Consumo total ,ACUEDUCTO,0.0
SABANAGRANDE,1864-AES COLOMBIA & CIA S C A E S P,Numero de periodos,ACUEDUCTO,0.0
SABANAGRANDE,2322-VATIA S.A. E.S.P.,Facturación total,ACUEDUCTO,0.0
SABANAGRANDE,2322-VATIA S.A. E.S.P.,Facturación por consumo,ACUEDUCTO,0.0
SABANAGRANDE,2322-VATIA S.A. E.S.P.,Consumo total ,ACUEDUCTO,0.0
SABANAGRANDE,2322-VATIA S.A. E.S.P.,Contribuciones,ACUEDUCTO,0.0
SABANAGRANDE,2322-VATIA S.A. E.S.P.,Numero de periodos,ACUEDUCTO,0.0
SABANAGRANDE,20437-ENERTOTAL S.A. E.S.P.,Facturación total,ACUEDUCTO,0.0
SABANAGRANDE,20437-ENERTOTAL S.A. E.S.P.,Facturación por consumo,ACUEDUCTO,0.0
SABANAGRANDE,20437-ENERTOTAL S.A. E.S.P.,Consumo total ,ACUEDUCTO,0.0
SABANAGRANDE,20437-ENERTOTAL S.A. E.S.P.,Contribuciones,ACUEDUCTO,0.0
SABANAGRANDE,20437-ENERTOTAL S.A. E.S.P.,Numero de periodos,ACUEDUCTO,0.0
SABANAGRANDE,45298-NEU ENERGY SAS ESP,Numero de periodos,ACUEDUCTO,0.0
SABANAGRANDE,48305-CARIBEMAR DE LA COSTA S.A.S. E.S.P.,Facturación total,ACUEDUCTO,0.0
SABANAGRANDE,48305-CARIBEMAR DE LA COSTA S.A.S. E.S.P.,Facturación por consumo,ACUEDUCTO,0.0
SABANAGRANDE,48305-CARIBEMAR DE LA COSTA S.A.S. E.S.P.,Consumo total ,ACUEDUCTO,0.0
SABANAGRANDE,48305-CARIBEMAR DE LA COSTA S.A.S. E.S.P.,Contribuciones,ACUEDUCTO,0.0
SABANAGRANDE,48307-AIR-E S.A.S. E.S.P.,Facturación total,ACUEDUCTO,0.0
SABANAGRANDE,48307-AIR-E S.A.S. E.S.P.,Facturación por consumo,ACUEDUCTO,0.0
SABANAGRANDE,48307-AIR-E S.A.S. E.S.P.,Consumo total ,ACUEDUCTO,0.0
SABANAGRANDE,48307-AIR-E S.A.S. E.S.P.,Subsidios,ACUEDUCTO,0.0
SABANAGRANDE,48307-AIR-E S.A.S. E.S.P.,Contribuciones,ACUEDUCTO,0.0
SABANAGRANDE,48307-AIR-E S.A.S. E.S.P.,Numero de periodos,ACUEDUCTO,0.0
BARANOA,"82-SOCIEDAD DE ACUEDUCTO, ALCANTARILLADO Y ASEO DE BARRANQUILLA S.A. E.S.P.",Facturación total,ALCANTARILLADO,6988757679.0
BARANOA,"82-SOCIEDAD DE ACUEDUCTO, ALCANTARILLADO Y ASEO DE BARRANQUILLA S.A. E.S.P.",Consumo total ,ALCANTARILLADO,589215.0
BARANOA,"82-SOCIEDAD DE ACUEDUCTO, ALCANTARILLADO Y ASEO DE BARRANQUILLA S.A. E.S.P.",Numero de suscriptores ,ALCANTARILLADO,6758.0
BARANOA,"82-SOCIEDAD DE ACUEDUCTO, ALCANTARILLADO Y ASEO DE BARRANQUILLA S.A. E.S.P.",Subsidios,ALCANTARILLADO,390458113.0
BARANOA,"82-SOCIEDAD DE ACUEDUCTO, ALCANTARILLADO Y ASEO DE BARRANQUILLA S.A. E.S.P.",Contribuciones,ALCANTARILLADO,49713297.0
BARANOA,"82-SOCIEDAD DE ACUEDUCTO, ALCANTARILLADO Y ASEO DE BARRANQUILLA S.A. E.S.P.",Promedio de Facturación total ,ALCANTARILLADO,1034145.85
BARANOA,"82-SOCIEDAD DE ACUEDUCTO, ALCANTARILLADO Y ASEO DE BARRANQUILLA S.A. E.S.P.",Promedio de Consumo,ALCANTARILLADO,87.19
BARANOA,"82-SOCIEDAD DE ACUEDUCTO, ALCANTARILLADO Y ASEO DE BARRANQUILLA S.A. E.S.P.",Numero de periodos,ALCANTARILLADO,1.0
BARANOA,2322-VATIA S.A. E.S.P.,Facturación total,ALCANTARILLADO,0.0
BARANOA,2322-VATIA S.A. E.S.P.,Facturación por consumo,ALCANTARILLADO,0.0
BARANOA,2322-VATIA S.A. E.S.P.,Consumo total ,ALCANTARILLADO,0.0
BARANOA,2322-VATIA S.A. E.S.P.,Contribuciones,ALCANTARILLADO,0.0
BARANOA,2322-VATIA S.A. E.S.P.,Numero de periodos,ALCANTARILLADO,0.0
BARANOA,20437-ENERTOTAL S.A. E.S.P.,Facturación total,ALCANTARILLADO,0.0
BARANOA,20437-ENERTOTAL S.A. E.S.P.,Facturación por consumo,ALCANTARILLADO,0.0
BARANOA,20437-ENERTOTAL S.A. E.S.P.,Consumo total ,ALCANTARILLADO,0.0
BARANOA,20437-ENERTOTAL S.A. E.S.P.,Contribuciones,ALCANTARILLADO,0.0
BARANOA,20437-ENERTOTAL S.A. E.S.P.,Numero de periodos,ALCANTARILLADO,0.0
BARANOA,27691-QI ENERGY SAS ESP,Facturación total,ALCANTARILLADO,0.0
BARANOA,27691-QI ENERGY SAS ESP,Facturación por consumo,ALCANTARILLADO,0.0
BARANOA,27691-QI ENERGY SAS ESP,Consumo total ,ALCANTARILLADO,0.0
BARANOA,27691-QI ENERGY SAS ESP,Numero de periodos,ALCANTARILLADO,0.0
BARANOA,31191-TERPEL ENERGIA S.A.S E.S.P,Numero de periodos,ALCANTARILLADO,0.0
BARANOA,45298-NEU ENERGY SAS ESP,Numero de periodos,ALCANTARILLADO,0.0
BARANOA,48305-CARIBEMAR DE LA COSTA S.A.S. E.S.P.,Facturación total,ALCANTARILLADO,0.0
BARANOA,48305-CARIBEMAR DE LA COSTA S.A.S. E.S.P.,Facturación por consumo,ALCANTARILLADO,0.0
BARANOA,48305-CARIBEMAR DE LA COSTA S.A.S. E.S.P.,Consumo total ,ALCANTARILLADO,0.0
BARANOA,48305-CARIBEMAR DE LA COSTA S.A.S. E.S.P.,Contribuciones,ALCANTARILLADO,0.0
BARANOA,48307-AIR-E S.A.S. E.S.P.,Facturación total,ALCANTARILLADO,0.0
BARANOA,48307-AIR-E S.A.S. E.S.P.,Facturación por consumo,ALCANTARILLADO,0.0
BARANOA,48307-AIR-E S.A.S. E.S.P.,Consumo total ,ALCANTARILLADO,0.0
BARANOA,48307-AIR-E S.A.S. E.S.P.,Subsidios,ALCANTARILLADO,0.0
BARANOA,48307-AIR-E S.A.S. E.S.P.,Contribuciones,ALCANTARILLADO,0.0
BARANOA,48307-AIR-E S.A.S. E.S.P.,Numero de periodos,ALCANTARILLADO,0.0
BARANOA,59850-ENERBIT SAS ESP,Facturación total,ALCANTARILLADO,0.0
BARANOA,59850-ENERBIT SAS ESP,Facturación por consumo,ALCANTARILLADO,0.0
BARANOA,59850-ENERBIT SAS ESP,Consumo total ,ALCANTARILLADO,0.0
BARANOA,59850-ENERBIT SAS ESP,Contribuciones,ALCANTARILLADO,0.0
BARANOA,59850-ENERBIT SAS ESP,Numero de periodos,ALCANTARILLADO,0.0
BARRANQUILLA,"82-SOCIEDAD DE ACUEDUCTO, ALCANTARILLADO Y ASEO DE BARRANQUILLA S.A. E.S.P.",Facturación total,ALCANTARILLADO,465761275347.0
BARRANQUILLA,"82-SOCIEDAD DE ACUEDUCTO, ALCANTARILLADO Y ASEO DE BARRANQUILLA S.A. E.S.P.",Consumo total ,ALCANTARILLADO,51036055.0
BARRANQUILLA,"82-SOCIEDAD DE ACUEDUCTO, ALCANTARILLADO Y ASEO DE BARRANQUILLA S.A. E.S.P.",Numero de suscriptores ,ALCANTARILLADO,345614.0
BARRANQUILLA,"82-SOCIEDAD DE ACUEDUCTO, ALCANTARILLADO Y ASEO DE BARRANQUILLA S.A. E.S.P.",Subsidios,ALCANTARILLADO,29165843428.0
BARRANQUILLA,"82-SOCIEDAD DE ACUEDUCTO, ALCANTARILLADO Y ASEO DE BARRANQUILLA S.A. E.S.P.",Contribuciones,ALCANTARILLADO,23186207652.0
BARRANQUILLA,"82-SOCIEDAD DE ACUEDUCTO, ALCANTARILLADO Y ASEO DE BARRANQUILLA S.A. E.S.P.",Promedio de Facturación total ,ALCANTARILLADO,1347634.28
BARRANQUILLA,"82-SOCIEDAD DE ACUEDUCTO, ALCANTARILLADO Y ASEO DE BARRANQUILLA S.A. E.S.P.",Promedio de Consumo,ALCANTARILLADO,147.67
BARRANQUILLA,"82-SOCIEDAD DE ACUEDUCTO, ALCANTARILLADO Y ASEO DE BARRANQUILLA S.A. E.S.P.",Numero de periodos,ALCANTARILLADO,1.0
BARRANQUILLA,480-ISAGEN S.A. E.S.P.,Facturación total,ALCANTARILLADO,0.0
BARRANQUILLA,480-ISAGEN S.A. E.S.P.,Facturación por consumo,ALCANTARILLADO,0.0
BARRANQUILLA,480-ISAGEN S.A. E.S.P.,Consumo total ,ALCANTARILLADO,0.0
BARRANQUILLA,480-ISAGEN S.A. E.S.P.,Contribuciones,ALCANTARILLADO,0.0
BARRANQUILLA,480-ISAGEN S.A. E.S.P.,Numero de periodos,ALCANTARILLADO,0.0
BARRANQUILLA,536-CELSIA COLOMBIA S.A. E.S.P.,Facturación total,ALCANTARILLADO,0.0
BARRANQUILLA,536-CELSIA COLOMBIA S.A. E.S.P.,Facturación por consumo,ALCANTARILLADO,0.0
BARRANQUILLA,536-CELSIA COLOMBIA S.A. E.S.P.,Consumo total ,ALCANTARILLADO,0.0
BARRANQUILLA,536-CELSIA COLOMBIA S.A. E.S.P.,Contribuciones,ALCANTARILLADO,0.0
BARRANQUILLA,536-CELSIA COLOMBIA S.A. E.S.P.,Numero de periodos,ALCANTARILLADO,0.0
BARRANQUILLA,564-EMPRESAS PÚBLICAS DE MEDELLIN E.S.P.,Facturación total,ALCANTARILLADO,0.0
BARRANQUILLA,564-EMPRESAS PÚBLICAS DE MEDELLIN E.S.P.,Facturación por consumo,ALCANTARILLADO,0.0
BARRANQUILLA,564-EMPRESAS PÚBLICAS DE MEDELLIN E.S.P.,Consumo total ,ALCANTARILLADO,0.0
BARRANQUILLA,564-EMPRESAS PÚBLICAS DE MEDELLIN E.S.P.,Contribuciones,ALCANTARILLADO,0.0
BARRANQUILLA,564-EMPRESAS PÚBLICAS DE MEDELLIN E.S.P.,Numero de periodos,ALCANTARILLADO,0.0
BARRANQUILLA,597-ENEL COLOMBIA S.A. E.S.P.,Facturación total,ALCANTARILLADO,0.0
BARRANQUILLA,597-ENEL COLOMBIA S.A. E.S.P.,Facturación por consumo,ALCANTARILLADO,0.0
BARRANQUILLA,597-ENEL COLOMBIA S.A. E.S.P.,Consumo total ,ALCANTARILLADO,0.0
BARRANQUILLA,597-ENEL COLOMBIA S.A. E.S.P.,Contribuciones,ALCANTARILLADO,0.0
BARRANQUILLA,597-ENEL COLOMBIA S.A. E.S.P.,Numero de periodos,ALCANTARILLADO,0.0
BARRANQUILLA,1737-RUITOQUE S.A. E.S.P.,Facturación total,ALCANTARILLADO,0.0
BARRANQUILLA,1737-RUITOQUE S.A. E.S.P.,Facturación por consumo,ALCANTARILLADO,0.0
BARRANQUILLA,1737-RUITOQUE S.A. E.S.P.,Consumo total ,ALCANTARILLADO,0.0
BARRANQUILLA,1737-RUITOQUE S.A. E.S.P.,Numero de periodos,ALCANTARILLADO,0.0
BARRANQUILLA,1864-AES COLOMBIA & CIA S C A E S P,Facturación total,ALCANTARILLADO,0.0
BARRANQUILLA,1864-AES COLOMBIA & CIA S C A E S P,Facturación por consumo,ALCANTARILLADO,0.0
BARRANQUILLA,1864-AES COLOMBIA & CIA S C A E S P,Consumo total ,ALCANTARILLADO,0.0
BARRANQUILLA,1864-AES COLOMBIA & CIA S C A E S P,Numero de periodos,ALCANTARILLADO,0.0
BARRANQUILLA,2020-DISTRIBUIDORA Y COMERCIALIZADORA DE ENERGIA ELECTRICA S.A. E.S.P.,Facturación total,ALCANTARILLADO,0.0
BARRANQUILLA,2020-DISTRIBUIDORA Y COMERCIALIZADORA DE ENERGIA ELECTRICA S.A. E.S.P.,Facturación por consumo,ALCANTARILLADO,0.0
BARRANQUILLA,2020-DISTRIBUIDORA Y COMERCIALIZADORA DE ENERGIA ELECTRICA S.A. E.S.P.,Consumo total ,ALCANTARILLADO,0.0
BARRANQUILLA,2020-DISTRIBUIDORA Y COMERCIALIZADORA DE ENERGIA ELECTRICA S.A. E.S.P.,Contribuciones,ALCANTARILLADO,0.0
BARRANQUILLA,2020-DISTRIBUIDORA Y COMERCIALIZADORA DE ENERGIA ELECTRICA S.A. E.S.P.,Numero de periodos,ALCANTARILLADO,0.0
BARRANQUILLA,2073-EMPRESA DE ENERGÍA DE PEREIRA S.A. ESP.,Facturación total,ALCANTARILLADO,0.0
BARRANQUILLA,2073-EMPRESA DE ENERGÍA DE PEREIRA S.A. ESP.,Facturación por consumo,ALCANTARILLADO,0.0
BARRANQUILLA,2073-EMPRESA DE ENERGÍA DE PEREIRA S.A. ESP.,Consumo total ,ALCANTARILLADO,0.0
BARRANQUILLA,2073-EMPRESA DE ENERGÍA DE PEREIRA S.A. ESP.,Contribuciones,ALCANTARILLADO,0.0
BARRANQUILLA,2073-EMPRESA DE ENERGÍA DE PEREIRA S.A. ESP.,Numero de periodos,ALCANTARILLADO,0.0
BARRANQUILLA,2322-VATIA S.A. E.S.P.,Facturación total,ALCANTARILLADO,0.0
BARRANQUILLA,2322-VATIA S.A. E.S.P.,Facturación por consumo,ALCANTARILLADO,0.0
BARRANQUILLA,2322-VATIA S.A. E.S.P.,Consumo total ,ALCANTARILLADO,0.0
BARRANQUILLA,2322-VATIA S.A. E.S.P.,Subsidios,ALCANTARILLADO,0.0
BARRANQUILLA,2322-VATIA S.A. E.S.P.,Contribuciones,ALCANTARILLADO,0.0
BARRANQUILLA,2322-VATIA S.A. E.S.P.,Numero de periodos,ALCANTARILLADO,0.0
BARRANQUILLA,2378-DICELER S.A E.S.P.,Facturación total,ALCANTARILLADO,0.0
BARRANQUILLA,2378-DICELER S.A E.S.P.,Facturación por consumo,ALCANTARILLADO,0.0
BARRANQUILLA,2378-DICELER S.A E.S.P.,Consumo total ,ALCANTARILLADO,0.0
BARRANQUILLA,2378-DICELER S.A E.S.P.,Contribuciones,ALCANTARILLADO,0.0
BARRANQUILLA,2378-DICELER S.A E.S.P.,Numero de periodos,ALCANTARILLADO,0.0
BARRANQUILLA,2438-EMPRESAS MUNICIPALES DE CALI   E.I.C.E  E.S.P,Facturación total,ALCANTARILLADO,0.0
BARRANQUILLA,2438-EMPRESAS MUNICIPALES DE CALI   E.I.C.E  E.S.P,Facturación por consumo,ALCANTARILLADO,0.0
BARRANQUILLA,2438-EMPRESAS MUNICIPALES DE CALI   E.I.C.E  E.S.P,Consumo total ,ALCANTARILLADO,0.0
BARRANQUILLA,2438-EMPRESAS MUNICIPALES DE CALI   E.I.C.E  E.S.P,Contribuciones,ALCANTARILLADO,0.0
BARRANQUILLA,2438-EMPRESAS MUNICIPALES DE CALI   E.I.C.E  E.S.P,Numero de periodos,ALCANTARILLADO,0.0
BARRANQUILLA,2824-ENERCO S.A. E.S.P.,Facturación total,ALCANTARILLADO,0.0
BARRANQUILLA,2824-ENERCO S.A. E.S.P.,Facturación por consumo,ALCANTARILLADO,0.0
BARRANQUILLA,2824-ENERCO S.A. E.S.P.,Consumo total ,ALCANTARILLADO,0.0
BARRANQUILLA,2824-ENERCO S.A. E.S.P.,Contribuciones,ALCANTARILLADO,0.0
BARRANQUILLA,2824-ENERCO S.A. E.S.P.,Numero de periodos,ALCANTARILLADO,0.0
BARRANQUILLA,20437-ENERTOTAL S.A. E.S.P.,Facturación total,ALCANTARILLADO,0.0
BARRANQUILLA,20437-ENERTOTAL S.A. E.S.P.,Facturación por consumo,ALCANTARILLADO,0.0
BARRANQUILLA,20437-ENERTOTAL S.A. E.S.P.,Consumo total ,ALCANTARILLADO,0.0
BARRANQUILLA,20437-ENERTOTAL S.A. E.S.P.,Contribuciones,ALCANTARILLADO,0.0
BARRANQUILLA,20437-ENERTOTAL S.A. E.S.P.,Numero de periodos,ALCANTARILLADO,0.0
BARRANQUILLA,23330-PROFESIONALES EN ENERGÍA S.A E.S.P,Facturación total,ALCANTARILLADO,0.0
BARRANQUILLA,23330-PROFESIONALES EN ENERGÍA S.A E.S.P,Facturación por consumo,ALCANTARILLADO,0.0
BARRANQUILLA,23330-PROFESIONALES EN ENERGÍA S.A E.S.P,Consumo total ,ALCANTARILLADO,0.0
BARRANQUILLA,23330-PROFESIONALES EN ENERGÍA S.A E.S.P,Contribuciones,ALCANTARILLADO,0.0
BARRANQUILLA,23330-PROFESIONALES EN ENERGÍA S.A E.S.P,Numero de periodos,ALCANTARILLADO,0.0
BARRANQUILLA,25984-ITALCOL ENERGIA S.A. ESP.,Facturación total,ALCANTARILLADO,0.0
BARRANQUILLA,25984-ITALCOL ENERGIA S.A. ESP.,Facturación por consumo,ALCANTARILLADO,0.0
BARRANQUILLA,25984-ITALCOL ENERGIA S.A. ESP.,Consumo total ,ALCANTARILLADO,0.0
BARRANQUILLA,25984-ITALCOL ENERGIA S.A. ESP.,Contribuciones,ALCANTARILLADO,0.0
BARRANQUILLA,25984-ITALCOL ENERGIA S.A. ESP.,Numero de periodos,ALCANTARILLADO,0.0
BARRANQUILLA,26641-SPECTRUM RENOVAVEIS SAS ESP,Facturación total,ALCANTARILLADO,0.0
BARRANQUILLA,26641-SPECTRUM RENOVAVEIS SAS ESP,Facturación por consumo,ALCANTARILLADO,0.0
BARRANQUILLA,26641-SPECTRUM RENOVAVEIS SAS ESP,Consumo total ,ALCANTARILLADO,0.0
BARRANQUILLA,26641-SPECTRUM RENOVAVEIS SAS ESP,Contribuciones,ALCANTARILLADO,0.0
BARRANQUILLA,26641-SPECTRUM RENOVAVEIS SAS ESP,Numero de periodos,ALCANTARILLADO,0.0
BARRANQUILLA,27691-QI ENERGY SAS ESP,Facturación total,ALCANTARILLADO,0.0
BARRANQUILLA,27691-QI ENERGY SAS ESP,Facturación por consumo,ALCANTARILLADO,0.0
BARRANQUILLA,27691-QI ENERGY SAS ESP,Consumo total ,ALCANTARILLADO,0.0
BARRANQUILLA,27691-QI ENERGY SAS ESP,Subsidios,ALCANTARILLADO,0.0
BARRANQUILLA,27691-QI ENERGY SAS ESP,Contribuciones,ALCANTARILLADO,0.0
BARRANQUILLA,27691-QI ENERGY SAS ESP,Numero de periodos,ALCANTARILLADO,0.0
BARRANQUILLA,31191-TERPEL ENERGIA S.A.S E.S.P,Facturación total,ALCANTARILLADO,0.0
BARRANQUILLA,31191-TERPEL ENERGIA S.A.S E.S.P,Facturación por consumo,ALCANTARILLADO,0.0
BARRANQUILLA,31191-TERPEL ENERGIA S.A.S E.S.P,Consumo total ,ALCANTARILLADO,0.0
BARRANQUILLA,31191-TERPEL ENERGIA S.A.S E.S.P,Contribuciones,ALCANTARILLADO,0.0
BARRANQUILLA,31191-TERPEL ENERGIA S.A.S E.S.P,Numero de periodos,ALCANTARILLADO,0.0
BARRANQUILLA,45298-NEU ENERGY SAS ESP,Numero de periodos,ALCANTARILLADO,0.0
BARRANQUILLA,48305-CARIBEMAR DE LA COSTA S.A.S. E.S.P.,Facturación total,ALCANTARILLADO,0.0
BARRANQUILLA,48305-CARIBEMAR DE LA COSTA S.A.S. E.S.P.,Facturación por consumo,ALCANTARILLADO,0.0
BARRANQUILLA,48305-CARIBEMAR DE LA COSTA S.A.S. E.S.P.,Consumo total ,ALCANTARILLADO,0.0
BARRANQUILLA,48305-CARIBEMAR DE LA COSTA S.A.S. E.S.P.,Contribuciones,ALCANTARILLADO,0.0
BARRANQUILLA,48305-CARIBEMAR DE LA COSTA S.A.S. E.S.P.,Numero de periodos,ALCANTARILLADO,0.0
BARRANQUILLA,48307-AIR-E S.A.S. E.S.P.,Facturación total,ALCANTARILLADO,0.0
BARRANQUILLA,48307-AIR-E S.A.S. E.S.P.,Facturación por consumo,ALCANTARILLADO,0.0
BARRANQUILLA,48307-AIR-E S.A.S. E.S.P.,Consumo total ,ALCANTARILLADO,0.0
BARRANQUILLA,48307-AIR-E S.A.S. E.S.P.,Subsidios,ALCANTARILLADO,0.0
BARRANQUILLA,48307-AIR-E S.A.S. E.S.P.,Contribuciones,ALCANTARILLADO,0.0
BARRANQUILLA,48307-AIR-E S.A.S. E.S.P.,Numero de periodos,ALCANTARILLADO,0.0
BARRANQUILLA,48663-GREENYELLOW COMERCIALIZADORA SAS ESP,Facturación total,ALCANTARILLADO,0.0
BARRANQUILLA,48663-GREENYELLOW COMERCIALIZADORA SAS ESP,Facturación por consumo,ALCANTARILLADO,0.0
BARRANQUILLA,48663-GREENYELLOW COMERCIALIZADORA SAS ESP,Consumo total ,ALCANTARILLADO,0.0
BARRANQUILLA,48663-GREENYELLOW COMERCIALIZADORA SAS ESP,Numero de periodos,ALCANTARILLADO,0.0
BARRANQUILLA,54406-TRANSACCIONES ENERGETICAS S.A.S EMPRESA DE SERVICIOS PÚBLICOS E.S.P,Facturación total,ALCANTARILLADO,0.0
BARRANQUILLA,54406-TRANSACCIONES ENERGETICAS S.A.S EMPRESA DE SERVICIOS PÚBLICOS E.S.P,Facturación por consumo,ALCANTARILLADO,0.0
BARRANQUILLA,54406-TRANSACCIONES ENERGETICAS S.A.S EMPRESA DE SERVICIOS PÚBLICOS E.S.P,Consumo total ,ALCANTARILLADO,0.0
BARRANQUILLA,54406-TRANSACCIONES ENERGETICAS S.A.S EMPRESA DE SERVICIOS PÚBLICOS E.S.P,Contribuciones,ALCANTARILLADO,0.0
BARRANQUILLA,54406-TRANSACCIONES ENERGETICAS S.A.S EMPRESA DE SERVICIOS PÚBLICOS E.S.P,Numero de periodos,ALCANTARILLADO,0.0
BARRANQUILLA,59850-ENERBIT SAS ESP,Facturación total,ALCANTARILLADO,0.0
BARRANQUILLA,59850-ENERBIT SAS ESP,Facturación por consumo,ALCANTARILLADO,0.0
BARRANQUILLA,59850-ENERBIT SAS ESP,Consumo total ,ALCANTARILLADO,0.0
BARRANQUILLA,59850-ENERBIT SAS ESP,Subsidios,ALCANTARILLADO,0.0
BARRANQUILLA,59850-ENERBIT SAS ESP,Contribuciones,ALCANTARILLADO,0.0
BARRANQUILLA,59850-ENERBIT SAS ESP,Numero de periodos,ALCANTARILLADO,0.0
BARRANQUILLA,62071-ENEL X COLOMBIA SAS ESP,Facturación total,ALCANTARILLADO,0.0
BARRANQUILLA,62071-ENEL X COLOMBIA SAS ESP,Facturación por consumo,ALCANTARILLADO,0.0
BARRANQUILLA,62071-ENEL X COLOMBIA SAS ESP,Consumo total ,ALCANTARILLADO,0.0
BARRANQUILLA,62071-ENEL X COLOMBIA SAS ESP,Contribuciones,ALCANTARILLADO,0.0
BARRANQUILLA,62071-ENEL X COLOMBIA SAS ESP,Numero de periodos,ALCANTARILLADO,0.0
BARRANQUILLA,62371-BIA ENERGY SAS ESP,Facturación total,ALCANTARILLADO,0.0
BARRANQUILLA,62371-BIA ENERGY SAS ESP,Facturación por consumo,ALCANTARILLADO,0.0
BARRANQUILLA,62371-BIA ENERGY SAS ESP,Consumo total ,ALCANTARILLADO,0.0
BARRANQUILLA,62371-BIA ENERGY SAS ESP,Contribuciones,ALCANTARILLADO,0.0
BARRANQUILLA,62371-BIA ENERGY SAS ESP,Numero de periodos,ALCANTARILLADO,0.0
CAMPO DE LA CRUZ,2322-VATIA S.A. E.S.P.,Facturación total,ALCANTARILLADO,0.0
CAMPO DE LA CRUZ,2322-VATIA S.A. E.S.P.,Facturación por consumo,ALCANTARILLADO,0.0
CAMPO DE LA CRUZ,2322-VATIA S.A. E.S.P.,Consumo total ,ALCANTARILLADO,0.0
CAMPO DE LA CRUZ,2322-VATIA S.A. E.S.P.,Contribuciones,ALCANTARILLADO,0.0
CAMPO DE LA CRUZ,2322-VATIA S.A. E.S.P.,Numero de periodos,ALCANTARILLADO,0.0
CAMPO DE LA CRUZ,40497-AGUAS DEL SUR DEL ATLANTICO S.A. E.S.P,Facturación total,ALCANTARILLADO,6074359010.0
CAMPO DE LA CRUZ,40497-AGUAS DEL SUR DEL ATLANTICO S.A. E.S.P,Facturación por consumo,ALCANTARILLADO,469232898.0
CAMPO DE LA CRUZ,40497-AGUAS DEL SUR DEL ATLANTICO S.A. E.S.P,Consumo total ,ALCANTARILLADO,381036.0
CAMPO DE LA CRUZ,40497-AGUAS DEL SUR DEL ATLANTICO S.A. E.S.P,Numero de suscriptores ,ALCANTARILLADO,2306.0
CAMPO DE LA CRUZ,40497-AGUAS DEL SUR DEL ATLANTICO S.A. E.S.P,Subsidios,ALCANTARILLADO,128359777.0
CAMPO DE LA CRUZ,40497-AGUAS DEL SUR DEL ATLANTICO S.A. E.S.P,Contribuciones,ALCANTARILLADO,4233938.0
CAMPO DE LA CRUZ,40497-AGUAS DEL SUR DEL ATLANTICO S.A. E.S.P,Promedio de Facturación total ,ALCANTARILLADO,2634153.95
CAMPO DE LA CRUZ,40497-AGUAS DEL SUR DEL ATLANTICO S.A. E.S.P,Promedio de Facturación por consumo,ALCANTARILLADO,203483.48
CAMPO DE LA CRUZ,40497-AGUAS DEL SUR DEL ATLANTICO S.A. E.S.P,Promedio de Consumo,ALCANTARILLADO,165.24
CAMPO DE LA CRUZ,40497-AGUAS DEL SUR DEL ATLANTICO S.A. E.S.P,Valor Facturado por unidad de consumo,ALCANTARILLADO,1231.47
CAMPO DE LA CRUZ,40497-AGUAS DEL SUR DEL ATLANTICO S.A. E.S.P,Numero de periodos,ALCANTARILLADO,1.0
CAMPO DE LA CRUZ,45298-NEU ENERGY SAS ESP,Numero de periodos,ALCANTARILLADO,0.0
