,,,TIEMPO,,,,
TUBARA,RECLAMACION,COBRO POR RECONEXION NO AUTORIZADA,21,121,9,0,0
TUBARA,RECLAMACION,COBROS INOPORTUNOS,0,37,14,27,26
TUBARA,RECLAMACION,COBRO DE CONSUMO REGISTRADO POR MEDIDOR DE OTRO PREDIO,8,7,17,56,0
TUBARA,RECLAMACION,INCONFORMIDAD CON EL CAMBIO O CON EL COBRO DEL MEDIDOR,0,0,0,2,2
TUBARA,RECLAMACION,SUSPENSION O CORTE DEL SERVICIO,0,0,0,3,0
TUBARA,RECLAMACION,SUBSIDIOS Y CONTRIBUCIONES,0,0,0,0,2
TUBARA,RECURSO DE REPOSICION,INCONFORMIDAD CON EL AFORO,110,120,120,80,10
TUBARA,RECURSO DE REPOSICION,COBRO DE OTROS BIENES O SERVICIOS EN LA FACTURA,44,48,48,48,20
TUBARA,RECURSO DE REPOSICION,COBRO POR SERVICIOS NO PRESTADOS,0,0,32,110,45
TUBARA,RECURSO DE REPOSICION,INCONFORMIDAD CON LA MEDICION DEL CONSUMO O PRODUCCION FACTURADO,12,12,19,23,5
TUBARA,RECURSO DE REPOSICION,COBROS POR PROMEDIO,0,0,3,41,20
TUBARA,RECURSO DE REPOSICION,ESTRATO INCORRECTO,11,12,12,6,0
TUBARA,RECURSO DE REPOSICION,INCONFORMIDAD POR LA NORMALIZACION DEL SERVICIO,0,0,3,18,0
TUBARA,RECURSO DE REPOSICION,"COBROS POR CONEXION, RECONEXION, REINSTALACION",2,0,0,0,0
TUBARA,RECURSO DE REPOSICION,COBRO MULTIPLE Y/O ACUMULADO,2,0,0,0,0
TUBARA,RECURSO DE REPOSICION Y SUBSIDIARIO DE APELACION,INCONFORMIDAD CON LA MEDICION DEL CONSUMO O PRODUCCION FACTURADO,289,511,"1,232","1,852",648
TUBARA,RECURSO DE REPOSICION Y SUBSIDIARIO DE APELACION,COBROS POR PROMEDIO,83,102,692,"1,156",572
TUBARA,RECURSO DE REPOSICION Y SUBSIDIARIO DE APELACION,COBRO POR SERVICIOS NO PRESTADOS,0,1,116,567,271
TUBARA,RECURSO DE REPOSICION Y SUBSIDIARIO DE APELACION,INCONFORMIDAD CON EL AFORO,103,108,110,108,55
TUBARA,RECURSO DE REPOSICION Y SUBSIDIARIO DE APELACION,COBRO MULTIPLE Y/O ACUMULADO,10,36,114,176,60
TUBARA,RECURSO DE REPOSICION Y SUBSIDIARIO DE APELACION,SOLICITUD DE ROMPIMIENTO DE SOLIDARIDAD,40,0,65,156,65
TUBARA,RECURSO DE REPOSICION Y SUBSIDIARIO DE APELACION,"COBROS POR CONEXION, RECONEXION, REINSTALACION",46,65,64,75,55
TUBARA,RECURSO DE REPOSICION Y SUBSIDIARIO DE APELACION,COBRO POR CONSUMOS DEJADOS DE FACTURAR O RECUPERACION DE ENERGÍA,11,8,98,136,45
TUBARA,RECURSO DE REPOSICION Y SUBSIDIARIO DE APELACION,"CLASE DE USO INCORRECTO (INDUSTRIAL, COMERCIAL, OFICIAL, OTROS)",29,64,72,63,25
TUBARA,RECURSO DE REPOSICION Y SUBSIDIARIO DE APELACION,COBRO DE OTROS BIENES O SERVICIOS EN LA FACTURA,50,51,60,42,15
TUBARA,RECURSO DE REPOSICION Y SUBSIDIARIO DE APELACION,COBRO DE CARGOS RELACIONADOS CON EL SERVICIO PUBLICO,38,62,60,42,15
TUBARA,RECURSO DE REPOSICION Y SUBSIDIARIO DE APELACION,COBRO DE CONSUMO REGISTRADO POR MEDIDOR DE OTRO PREDIO,0,0,8,83,50
TUBARA,RECURSO DE REPOSICION Y SUBSIDIARIO DE APELACION,COBRO POR RECONEXION NO AUTORIZADA,26,36,36,18,5
TUBARA,RECURSO DE REPOSICION Y SUBSIDIARIO DE APELACION,INCONFORMIDAD POR LA NORMALIZACION DEL SERVICIO,0,5,42,35,5
TUBARA,RECURSO DE REPOSICION Y SUBSIDIARIO DE APELACION,SUSCRIPTOR QUE EFECTUA EL PAGO PERO ESTE NO ES APLICADO POR LA EMPRESA EN LA FACTURACION,0,0,20,36,10
TUBARA,RECURSO DE REPOSICION Y SUBSIDIARIO DE APELACION,ESTRATO INCORRECTO,6,0,1,12,5
TUBARA,RECURSO DE REPOSICION Y SUBSIDIARIO DE APELACION,COBROS INOPORTUNOS,0,0,0,0,6
TUBARA,RECURSO DE REPOSICION Y SUBSIDIARIO DE APELACION,DATOS GENERALES INCORRECTOS,0,1,0,0,0
SUAN,QUEJA,SUSPENSION O CORTE DEL SERVICIO,0,0,0,1,0
SUAN,QUEJA,SUBSIDIOS Y CONTRIBUCIONES,0,0,0,1,0
SUAN,RECLAMACION,COBROS POR PROMEDIO,100,362,795,375,141
SUAN,RECLAMACION,INCONFORMIDAD CON LA MEDICION DEL CONSUMO O PRODUCCION FACTURADO,291,516,456,223,47
SUAN,RECLAMACION,VARIACIONES EN LAS CARACTERISTICAS DEL SUMINISTRO O PRESTACION DEL SERVICIO,307,116,125,113,46
SUAN,RECLAMACION,COBRO POR SERVICIOS NO PRESTADOS,0,64,272,197,27
SUAN,RECLAMACION,COBRO POR CONSUMOS DEJADOS DE FACTURAR O RECUPERACION DE ENERGÍA,45,274,105,47,29
SUAN,RECLAMACION,COBRO POR RECONEXION NO AUTORIZADA,106,367,9,0,0
SUAN,RECLAMACION,"COBROS POR CONEXION, RECONEXION, REINSTALACION",83,152,102,39,55
SUAN,RECLAMACION,COBRO DE OTROS BIENES O SERVICIOS EN LA FACTURA,114,120,139,36,0
SUAN,RECLAMACION,DATOS GENERALES INCORRECTOS,0,17,91,63,45
SUAN,RECLAMACION,INCONFORMIDAD CON EL AFORO,82,80,18,28,0
SUAN,RECLAMACION,COBRO DE CARGOS RELACIONADOS CON EL SERVICIO PUBLICO,68,80,1,0,0
SUAN,RECLAMACION,COBROS INOPORTUNOS,0,75,34,29,7
SUAN,RECLAMACION,COBRO MULTIPLE Y/O ACUMULADO,119,10,2,2,0
SUAN,RECLAMACION,INCONFORMIDAD POR LA NORMALIZACION DEL SERVICIO,0,22,59,31,2
SUAN,RECLAMACION,SUSCRIPTOR QUE EFECTUA EL PAGO PERO ESTE NO ES APLICADO POR LA EMPRESA EN LA FACTURACION,13,15,36,19,8
SUAN,RECLAMACION,INTERRUPCIONES EN LA PRESTACION DEL SERVICIO,0,0,29,39,20
SUAN,RECLAMACION,ENTREGA INOPORTUNA O NO ENTREGA DE LA FACTURA,42,36,1,0,0
SUAN,RECLAMACION,SUSPENSION O CORTE DEL SERVICIO,0,0,13,12,5
SUAN,RECLAMACION,ESTRATO INCORRECTO,11,6,2,8,2
SUAN,RECLAMACION,NO ATENCION DE CONDICIONES DE SEGURIDAD O RIESGO,1,11,4,2,5
SUAN,RECLAMACION,"CLASE DE USO INCORRECTO (INDUSTRIAL, COMERCIAL, OFICIAL, OTROS)",8,13,0,0,0
SUAN,RECLAMACION,COBRO DE CONSUMO REGISTRADO POR MEDIDOR DE OTRO PREDIO,2,0,3,4,0
SUAN,RECLAMACION,INCONFORMIDAD CON EL CAMBIO O CON EL COBRO DEL MEDIDOR,0,0,0,3,5
SUAN,RECLAMACION,ESTADO DE LAS INFRAESTRUCTURA,0,1,0,4,0
SUAN,RECLAMACION,SOLICITUD DE ROMPIMIENTO DE SOLIDARIDAD,2,0,0,0,0
SUAN,RECLAMACION,QUEJAS ADMINISTRATIVAS,0,1,0,0,0
SUAN,RECLAMACION,COBRO DE REVISIONES,0,0,0,1,0
SUAN,RECURSO DE REPOSICION,COBRO POR SERVICIOS NO PRESTADOS,0,0,0,18,10
SUAN,RECURSO DE REPOSICION,COBROS POR PROMEDIO,0,0,0,10,5
SUAN,RECURSO DE REPOSICION,INCONFORMIDAD CON LA MEDICION DEL CONSUMO O PRODUCCION FACTURADO,0,0,0,0,3
SUAN,RECURSO DE REPOSICION Y SUBSIDIARIO DE APELACION,"COBROS POR CONEXION, RECONEXION, REINSTALACION",56,255,425,558,275
SUAN,RECURSO DE REPOSICION Y SUBSIDIARIO DE APELACION,COBROS POR PROMEDIO,12,72,361,761,319
SUAN,RECURSO DE REPOSICION Y SUBSIDIARIO DE APELACION,INCONFORMIDAD CON LA MEDICION DEL CONSUMO O PRODUCCION FACTURADO,120,122,257,261,65
SUAN,RECURSO DE REPOSICION Y SUBSIDIARIO DE APELACION,COBRO POR CONSUMOS DEJADOS DE FACTURAR O RECUPERACION DE ENERGÍA,89,43,108,149,87
SUAN,RECURSO DE REPOSICION Y SUBSIDIARIO DE APELACION,COBRO DE OTROS BIENES O SERVICIOS EN LA FACTURA,55,60,60,60,25
SUAN,RECURSO DE REPOSICION Y SUBSIDIARIO DE APELACION,COBRO POR SERVICIOS NO PRESTADOS,0,2,24,160,59
SUAN,RECURSO DE REPOSICION Y SUBSIDIARIO DE APELACION,INCONFORMIDAD CON EL AFORO,0,0,11,79,45
SUAN,RECURSO DE REPOSICION Y SUBSIDIARIO DE APELACION,COBRO POR RECONEXION NO AUTORIZADA,42,24,24,6,0
SUAN,RECURSO DE REPOSICION Y SUBSIDIARIO DE APELACION,COBRO DE CONSUMO REGISTRADO POR MEDIDOR DE OTRO PREDIO,0,0,33,18,0
SUAN,RECURSO DE REPOSICION Y SUBSIDIARIO DE APELACION,COBRO MULTIPLE Y/O ACUMULADO,1,0,2,36,10
SUAN,RECURSO DE REPOSICION Y SUBSIDIARIO DE APELACION,COBRO DE CARGOS RELACIONADOS CON EL SERVICIO PUBLICO,8,12,12,3,0
SUAN,RECURSO DE REPOSICION Y SUBSIDIARIO DE APELACION,INCONFORMIDAD POR LA NORMALIZACION DEL SERVICIO,0,0,5,12,5
SUAN,RECURSO DE REPOSICION Y SUBSIDIARIO DE APELACION,COBROS INOPORTUNOS,0,0,0,6,5
SUAN,RECURSO DE REPOSICION Y SUBSIDIARIO DE APELACION,"CLASE DE USO INCORRECTO (INDUSTRIAL, COMERCIAL, OFICIAL, OTROS)",8,0,0,0,0
SOLEDAD,QUEJA,INTERRUPCIONES EN LA PRESTACION DEL SERVICIO,267,381,461,504,132
SOLEDAD,QUEJA,COBRO DE CARGOS RELACIONADOS CON EL SERVICIO PUBLICO,0,0,2,2,0
SOLEDAD,QUEJA,ENTREGA INOPORTUNA O NO ENTREGA DE LA FACTURA,0,0,0,2,0
SOLEDAD,QUEJA,VARIACIONES EN LAS CARACTERISTICAS DEL SUMINISTRO O PRESTACION DEL SERVICIO,0,1,0,0,0
SOLEDAD,QUEJA,QUEJAS ADMINISTRATIVAS,0,0,0,1,0
SOLEDAD,QUEJA,SUSPENSION O CORTE DEL SERVICIO,0,0,0,1,0
SOLEDAD,QUEJA,SUBSIDIOS Y CONTRIBUCIONES,0,0,0,1,0
SOLEDAD,QUEJA,DATOS GENERALES INCORRECTOS,0,0,0,1,0
SOLEDAD,RECLAMACION,INCONFORMIDAD CON LA MEDICION DEL CONSUMO O PRODUCCION FACTURADO,"51,178","68,691","80,896","42,078","9,017"
SOLEDAD,RECLAMACION,VARIACIONES EN LAS CARACTERISTICAS DEL SUMINISTRO O PRESTACION DEL SERVICIO,"57,822","26,172","39,140","21,427","7,817"
SOLEDAD,RECLAMACION,COBROS POR PROMEDIO,"17,899","29,265","48,561","32,102","9,500"
SOLEDAD,RECLAMACION,SOLICITUD DE ROMPIMIENTO DE SOLIDARIDAD,"20,119","40,936","55,185","16,638","1,785"
SOLEDAD,RECLAMACION,COBRO POR SERVICIOS NO PRESTADOS,0,"6,162","41,719","27,591","7,740"
SOLEDAD,RECLAMACION,ESTRATO INCORRECTO,"35,967","29,689","8,600","2,648",153
SOLEDAD,RECLAMACION,COBRO DE OTROS BIENES O SERVICIOS EN LA FACTURA,"22,519","23,649","3,915",988,29
SOLEDAD,RECLAMACION,DATOS GENERALES INCORRECTOS,0,"3,058","20,359","15,152","4,637"
SOLEDAD,RECLAMACION,SUSCRIPTOR QUE EFECTUA EL PAGO PERO ESTE NO ES APLICADO POR LA EMPRESA EN LA FACTURACION,"3,361","4,395","10,368","4,803",789
SOLEDAD,RECLAMACION,COBRO MULTIPLE Y/O ACUMULADO,"9,958","7,647","3,419","1,793",525
SOLEDAD,RECLAMACION,"COBROS POR CONEXION, RECONEXION, REINSTALACION","2,659","5,524","7,696","3,615","1,431"
SOLEDAD,RECLAMACION,INCONFORMIDAD CON EL AFORO,"7,763","7,548","3,064","1,548",425
SOLEDAD,RECLAMACION,COBRO DE CARGOS RELACIONADOS CON EL SERVICIO PUBLICO,"7,769","9,099",636,31,5
SOLEDAD,RECLAMACION,INCONFORMIDAD POR LA NORMALIZACION DEL SERVICIO,0,"1,682","9,180","4,287",520
SOLEDAD,RECLAMACION,COBRO POR CONSUMOS DEJADOS DE FACTURAR O RECUPERACION DE ENERGÍA,"1,468","3,738","5,408","3,228","1,804"
SOLEDAD,RECLAMACION,COBRO DE CONSUMO REGISTRADO POR MEDIDOR DE OTRO PREDIO,977,"2,114","2,570","1,236",294
SOLEDAD,RECLAMACION,ENTREGA INOPORTUNA O NO ENTREGA DE LA FACTURA,"2,360","1,784","1,225",737,277
SOLEDAD,RECLAMACION,"CLASE DE USO INCORRECTO (INDUSTRIAL, COMERCIAL, OFICIAL, OTROS)","2,018","3,145",504,0,0
SOLEDAD,RECLAMACION,COBRO POR RECONEXION NO AUTORIZADA,996,"4,176",27,0,0
SOLEDAD,RECLAMACION,COBROS INOPORTUNOS,0,771,"2,921","1,157",325
SOLEDAD,RECLAMACION,INTERRUPCIONES EN LA PRESTACION DEL SERVICIO,34,269,"2,162","1,810",472
SOLEDAD,RECLAMACION,ESTADO DE LAS INFRAESTRUCTURA,0,202,"1,039",794,268
SOLEDAD,RECLAMACION,NO ATENCION DE CONDICIONES DE SEGURIDAD O RIESGO,535,531,328,280,135
SOLEDAD,RECLAMACION,SUSPENSION O CORTE DEL SERVICIO,0,101,470,303,87
SOLEDAD,RECLAMACION,INCONFORMIDAD CON EL CAMBIO O CON EL COBRO DEL MEDIDOR,0,71,498,269,92
SOLEDAD,RECLAMACION,SUBSIDIOS Y CONTRIBUCIONES,61,71,13,3,1
SOLEDAD,RECLAMACION,COBRO DE REVISIONES,0,38,81,23,4
SOLEDAD,RECLAMACION,QUEJAS ADMINISTRATIVAS,0,29,36,36,15
SOLEDAD,RECLAMACION,SUSPENSION POR MUTUO ACUERDO,0,9,46,35,11
SOLEDAD,RECLAMACION,INCONFORMIDAD POR DESVIACION SIGNIFICATIVA,13,9,9,4,0
SOLEDAD,RECLAMACION,FALLAS EN LA CONEXION DEL SERVICIO,0,12,0,0,0
SOLEDAD,RECLAMACION,TARIFA INCORRECTA,3,0,0,0,1
SOLEDAD,RECURSO DE REPOSICION,INCONFORMIDAD CON LA MEDICION DEL CONSUMO O PRODUCCION FACTURADO,"1,495","1,489","2,083","3,789","1,495"
SOLEDAD,RECURSO DE REPOSICION,COBROS POR PROMEDIO,"1,060","1,011","1,209","2,079",751
SOLEDAD,RECURSO DE REPOSICION,COBRO POR SERVICIOS NO PRESTADOS,0,9,344,"1,183",580
SOLEDAD,RECURSO DE REPOSICION,COBRO DE OTROS BIENES O SERVICIOS EN LA FACTURA,546,517,516,408,125
SOLEDAD,RECURSO DE REPOSICION,SOLICITUD DE ROMPIMIENTO DE SOLIDARIDAD,484,204,372,709,280
SOLEDAD,RECURSO DE REPOSICION,COBRO POR CONSUMOS DEJADOS DE FACTURAR O RECUPERACION DE ENERGÍA,243,240,265,233,58
SOLEDAD,RECURSO DE REPOSICION,COBRO DE CARGOS RELACIONADOS CON EL SERVICIO PUBLICO,257,240,240,144,20
SOLEDAD,RECURSO DE REPOSICION,COBRO MULTIPLE Y/O ACUMULADO,190,181,204,183,65
SOLEDAD,RECURSO DE REPOSICION,INCONFORMIDAD POR LA NORMALIZACION DEL SERVICIO,0,0,154,421,190
SOLEDAD,RECURSO DE REPOSICION,INCONFORMIDAD CON EL AFORO,181,156,179,168,53
SOLEDAD,RECURSO DE REPOSICION,"COBROS POR CONEXION, RECONEXION, REINSTALACION",43,48,122,244,120
SOLEDAD,RECURSO DE REPOSICION,COBRO DE CONSUMO REGISTRADO POR MEDIDOR DE OTRO PREDIO,91,96,117,104,15
SOLEDAD,RECURSO DE REPOSICION,ESTRATO INCORRECTO,114,1,0,50,25
SOLEDAD,RECURSO DE REPOSICION,SUSCRIPTOR QUE EFECTUA EL PAGO PERO ESTE NO ES APLICADO POR LA EMPRESA EN LA FACTURACION,7,0,36,93,40
SOLEDAD,RECURSO DE REPOSICION,"CLASE DE USO INCORRECTO (INDUSTRIAL, COMERCIAL, OFICIAL, OTROS)",48,36,36,30,10
SOLEDAD,RECURSO DE REPOSICION,COBRO POR RECONEXION NO AUTORIZADA,2,0,0,0,0
SOLEDAD,RECURSO DE REPOSICION,ENTREGA INOPORTUNA O NO ENTREGA DE LA FACTURA,1,0,0,0,0
SOLEDAD,RECURSO DE REPOSICION Y SUBSIDIARIO DE APELACION,SOLICITUD DE ROMPIMIENTO DE SOLIDARIDAD,"31,839","38,752","62,372","73,984","23,714"
SOLEDAD,RECURSO DE REPOSICION Y SUBSIDIARIO DE APELACION,INCONFORMIDAD CON LA MEDICION DEL CONSUMO O PRODUCCION FACTURADO,"12,990","19,507","37,959","54,820","21,711"
SOLEDAD,RECURSO DE REPOSICION Y SUBSIDIARIO DE APELACION,COBROS POR PROMEDIO,"6,264","9,945","24,036","45,358","20,876"
SOLEDAD,RECURSO DE REPOSICION Y SUBSIDIARIO DE APELACION,COBRO POR SERVICIOS NO PRESTADOS,0,668,"6,138","18,358","9,560"
SOLEDAD,RECURSO DE REPOSICION Y SUBSIDIARIO DE APELACION,INCONFORMIDAD CON EL AFORO,"3,067","3,683","4,268","4,858","1,945"
SOLEDAD,RECURSO DE REPOSICION Y SUBSIDIARIO DE APELACION,COBRO MULTIPLE Y/O ACUMULADO,"2,316","3,575","4,742","4,178","1,485"
SOLEDAD,RECURSO DE REPOSICION Y SUBSIDIARIO DE APELACION,COBRO DE OTROS BIENES O SERVICIOS EN LA FACTURA,"3,106","4,390","4,280","2,619",725
SOLEDAD,RECURSO DE REPOSICION Y SUBSIDIARIO DE APELACION,COBRO POR CONSUMOS DEJADOS DE FACTURAR O RECUPERACION DE ENERGÍA,"1,907","1,371","3,493","4,916","2,016"
SOLEDAD,RECURSO DE REPOSICION Y SUBSIDIARIO DE APELACION,"COBROS POR CONEXION, RECONEXION, REINSTALACION",963,"1,478","2,586","3,215","1,571"
SOLEDAD,RECURSO DE REPOSICION Y SUBSIDIARIO DE APELACION,INCONFORMIDAD POR LA NORMALIZACION DEL SERVICIO,0,74,"1,932","4,365","1,738"
SOLEDAD,RECURSO DE REPOSICION Y SUBSIDIARIO DE APELACION,COBRO DE CARGOS RELACIONADOS CON EL SERVICIO PUBLICO,"1,550","2,453","2,352","1,341",361
SOLEDAD,RECURSO DE REPOSICION Y SUBSIDIARIO DE APELACION,"CLASE DE USO INCORRECTO (INDUSTRIAL, COMERCIAL, OFICIAL, OTROS)","1,010","2,508","2,100","1,449",450
SOLEDAD,RECURSO DE REPOSICION Y SUBSIDIARIO DE APELACION,ESTRATO INCORRECTO,"2,206",421,"1,053",904,253
SOLEDAD,RECURSO DE REPOSICION Y SUBSIDIARIO DE APELACION,COBRO DE CONSUMO REGISTRADO POR MEDIDOR DE OTRO PREDIO,123,430,970,"1,361",528
SOLEDAD,RECURSO DE REPOSICION Y SUBSIDIARIO DE APELACION,COBROS INOPORTUNOS,0,34,778,"1,195",570
SOLEDAD,RECURSO DE REPOSICION Y SUBSIDIARIO DE APELACION,SUSCRIPTOR QUE EFECTUA EL PAGO PERO ESTE NO ES APLICADO POR LA EMPRESA EN LA FACTURACION,66,82,304,879,433
SOLEDAD,RECURSO DE REPOSICION Y SUBSIDIARIO DE APELACION,COBRO POR RECONEXION NO AUTORIZADA,180,197,192,105,30
SOLEDAD,RECURSO DE REPOSICION Y SUBSIDIARIO DE APELACION,ENTREGA INOPORTUNA O NO ENTREGA DE LA FACTURA,32,48,48,15,0
SOLEDAD,RECURSO DE REPOSICION Y SUBSIDIARIO DE APELACION,DATOS GENERALES INCORRECTOS,0,21,48,48,20
SOLEDAD,RECURSO DE REPOSICION Y SUBSIDIARIO DE APELACION,VARIACIONES EN LAS CARACTERISTICAS DEL SUMINISTRO O PRESTACION DEL SERVICIO,20,0,0,0,0
SOLEDAD,RECURSO DE REPOSICION Y SUBSIDIARIO DE APELACION,COBRO DE REVISIONES,0,2,0,0,0
SOLEDAD,RECURSO DE REPOSICION Y SUBSIDIARIO DE APELACION,TARIFA INCORRECTA,1,0,0,0,0
SOLEDAD,RECURSO DE REPOSICION Y SUBSIDIARIO DE APELACION,SUBSIDIOS Y CONTRIBUCIONES,1,0,0,0,0
SANTO TOMAS,QUEJA,INTERRUPCIONES EN LA PRESTACION DEL SERVICIO,0,28,13,56,7
SANTO TOMAS,RECLAMACION,INCONFORMIDAD CON LA MEDICION DEL CONSUMO O PRODUCCION FACTURADO,"1,815","2,440","2,608","1,278",496
SANTO TOMAS,RECLAMACION,VARIACIONES EN LAS CARACTERISTICAS DEL SUMINISTRO O PRESTACION DEL SERVICIO,"2,747","1,270","1,652",875,393
SANTO TOMAS,RECLAMACION,COBROS POR PROMEDIO,314,791,"1,362",836,493
SANTO TOMAS,RECLAMACION,COBRO POR CONSUMOS DEJADOS DE FACTURAR O RECUPERACION DE ENERGÍA,247,547,855,329,126
SANTO TOMAS,RECLAMACION,"COBROS POR CONEXION, RECONEXION, REINSTALACION",276,689,182,109,363
SANTO TOMAS,RECLAMACION,COBRO POR SERVICIOS NO PRESTADOS,0,192,424,364,201
SANTO TOMAS,RECLAMACION,SOLICITUD DE ROMPIMIENTO DE SOLIDARIDAD,144,434,386,192,20
SANTO TOMAS,RECLAMACION,DATOS GENERALES INCORRECTOS,0,79,542,287,41
SANTO TOMAS,RECLAMACION,COBRO MULTIPLE Y/O ACUMULADO,299,289,123,178,20
SANTO TOMAS,RECLAMACION,COBRO DE OTROS BIENES O SERVICIOS EN LA FACTURA,336,300,128,46,5
SANTO TOMAS,RECLAMACION,SUSCRIPTOR QUE EFECTUA EL PAGO PERO ESTE NO ES APLICADO POR LA EMPRESA EN LA FACTURACION,96,133,326,175,55
SANTO TOMAS,RECLAMACION,COBROS INOPORTUNOS,0,460,189,84,2
SANTO TOMAS,RECLAMACION,COBRO POR RECONEXION NO AUTORIZADA,139,542,0,0,0
SANTO TOMAS,RECLAMACION,ESTRATO INCORRECTO,193,169,219,88,11
SANTO TOMAS,RECLAMACION,INCONFORMIDAD POR LA NORMALIZACION DEL SERVICIO,0,52,292,159,46
SANTO TOMAS,RECLAMACION,INCONFORMIDAD CON EL AFORO,284,152,28,39,33
SANTO TOMAS,RECLAMACION,COBRO DE CARGOS RELACIONADOS CON EL SERVICIO PUBLICO,221,208,45,1,0
SANTO TOMAS,RECLAMACION,"CLASE DE USO INCORRECTO (INDUSTRIAL, COMERCIAL, OFICIAL, OTROS)",63,96,9,0,0
SANTO TOMAS,RECLAMACION,NO ATENCION DE CONDICIONES DE SEGURIDAD O RIESGO,19,30,43,27,6
SANTO TOMAS,RECLAMACION,ENTREGA INOPORTUNA O NO ENTREGA DE LA FACTURA,6,30,36,19,5
SANTO TOMAS,RECLAMACION,COBRO DE CONSUMO REGISTRADO POR MEDIDOR DE OTRO PREDIO,16,14,32,3,2
SANTO TOMAS,RECLAMACION,ESTADO DE LAS INFRAESTRUCTURA,0,1,29,30,6
SANTO TOMAS,RECLAMACION,INTERRUPCIONES EN LA PRESTACION DEL SERVICIO,0,5,30,26,2
SANTO TOMAS,RECLAMACION,INCONFORMIDAD CON EL CAMBIO O CON EL COBRO DEL MEDIDOR,0,11,18,16,5
SANTO TOMAS,RECLAMACION,SUSPENSION O CORTE DEL SERVICIO,0,9,12,16,5
SANTO TOMAS,RECLAMACION,INCONFORMIDAD POR DESVIACION SIGNIFICATIVA,0,0,4,0,0
SANTO TOMAS,RECURSO DE REPOSICION,INCONFORMIDAD CON LA MEDICION DEL CONSUMO O PRODUCCION FACTURADO,135,144,146,111,25
SANTO TOMAS,RECURSO DE REPOSICION,"COBROS POR CONEXION, RECONEXION, REINSTALACION",55,48,48,30,5
SANTO TOMAS,RECURSO DE REPOSICION,COBRO DE CARGOS RELACIONADOS CON EL SERVICIO PUBLICO,34,36,36,18,0
SANTO TOMAS,RECURSO DE REPOSICION,"CLASE DE USO INCORRECTO (INDUSTRIAL, COMERCIAL, OFICIAL, OTROS)",26,24,24,12,0
SANTO TOMAS,RECURSO DE REPOSICION,INCONFORMIDAD CON EL AFORO,11,12,17,30,10
SANTO TOMAS,RECURSO DE REPOSICION,COBRO POR CONSUMOS DEJADOS DE FACTURAR O RECUPERACION DE ENERGÍA,14,0,15,24,10
SANTO TOMAS,RECURSO DE REPOSICION,COBROS POR PROMEDIO,11,12,16,18,5
SANTO TOMAS,RECURSO DE REPOSICION,COBRO POR SERVICIOS NO PRESTADOS,0,0,0,18,10
SANTO TOMAS,RECURSO DE REPOSICION,ESTRATO INCORRECTO,1,0,0,0,0
SANTO TOMAS,RECURSO DE REPOSICION,COBRO DE OTROS BIENES O SERVICIOS EN LA FACTURA,1,0,0,0,0
SANTO TOMAS,RECURSO DE REPOSICION Y SUBSIDIARIO DE APELACION,"COBROS POR CONEXION, RECONEXION, REINSTALACION",825,"1,285","1,437","1,908",979
SANTO TOMAS,RECURSO DE REPOSICION Y SUBSIDIARIO DE APELACION,INCONFORMIDAD CON LA MEDICION DEL CONSUMO O PRODUCCION FACTURADO,908,965,"1,441","2,085",888
SANTO TOMAS,RECURSO DE REPOSICION Y SUBSIDIARIO DE APELACION,COBRO POR CONSUMOS DEJADOS DE FACTURAR O RECUPERACION DE ENERGÍA,587,146,"1,053","1,332",426
SANTO TOMAS,RECURSO DE REPOSICION Y SUBSIDIARIO DE APELACION,COBROS POR PROMEDIO,88,154,580,"1,151",683
SANTO TOMAS,RECURSO DE REPOSICION Y SUBSIDIARIO DE APELACION,SOLICITUD DE ROMPIMIENTO DE SOLIDARIDAD,21,770,360,453,80
SANTO TOMAS,RECURSO DE REPOSICION Y SUBSIDIARIO DE APELACION,COBRO POR RECONEXION NO AUTORIZADA,298,173,180,99,30
SANTO TOMAS,RECURSO DE REPOSICION Y SUBSIDIARIO DE APELACION,COBRO POR SERVICIOS NO PRESTADOS,0,12,106,316,173
SANTO TOMAS,RECURSO DE REPOSICION Y SUBSIDIARIO DE APELACION,COBRO MULTIPLE Y/O ACUMULADO,75,43,139,130,35
SANTO TOMAS,RECURSO DE REPOSICION Y SUBSIDIARIO DE APELACION,COBRO DE CARGOS RELACIONADOS CON EL SERVICIO PUBLICO,67,139,108,72,20
SANTO TOMAS,RECURSO DE REPOSICION Y SUBSIDIARIO DE APELACION,"CLASE DE USO INCORRECTO (INDUSTRIAL, COMERCIAL, OFICIAL, OTROS)",52,125,84,84,35
SANTO TOMAS,RECURSO DE REPOSICION Y SUBSIDIARIO DE APELACION,INCONFORMIDAD POR LA NORMALIZACION DEL SERVICIO,0,8,52,189,61
SANTO TOMAS,RECURSO DE REPOSICION Y SUBSIDIARIO DE APELACION,ESTRATO INCORRECTO,22,58,75,88,28
SANTO TOMAS,RECURSO DE REPOSICION Y SUBSIDIARIO DE APELACION,INCONFORMIDAD CON EL AFORO,33,32,8,82,43
SANTO TOMAS,RECURSO DE REPOSICION Y SUBSIDIARIO DE APELACION,SUSCRIPTOR QUE EFECTUA EL PAGO PERO ESTE NO ES APLICADO POR LA EMPRESA EN LA FACTURACION,0,0,17,97,60
SANTO TOMAS,RECURSO DE REPOSICION Y SUBSIDIARIO DE APELACION,COBROS INOPORTUNOS,0,8,23,88,30
