,,,TIEMPO,,,,
SANTO TOMAS,RECLAMACION,COBRO POR CONSUMOS DEJADOS DE FACTURAR O RECUPERACION DE ENERGÍA,11,7,18,15,5
SANTO TOMAS,RECLAMACION,TERMINACION DEL CONTRATO,12,12,18,1,0
SANTO TOMAS,RECLAMACION,COBRO MULTIPLE Y/O ACUMULADO,3,2,5,21,6
SANTO TOMAS,RECLAMACION,INCONFORMIDAD POR LA NORMALIZACION DEL SERVICIO,2,1,2,15,4
SANTO TOMAS,RECLAMACION,DATOS GENERALES INCORRECTOS,23,0,0,0,0
SANTO TOMAS,RECLAMACION,COBRO DE CONSUMO REGISTRADO POR MEDIDOR DE OTRO PREDIO,7,0,1,9,3
SANTO TOMAS,RECLAMACION,FALLAS EN LA CONEXION DEL SERVICIO,0,2,4,5,0
SANTO TOMAS,RECLAMACION,ESTADO DE LAS INFRAESTRUCTURA,0,0,3,8,0
SANTO TOMAS,RECLAMACION,SUSPENSION O CORTE DEL SERVICIO,0,0,0,5,0
SANTO TOMAS,RECLAMACION,INTERRUPCIONES EN LA PRESTACION DEL SERVICIO,0,1,1,1,0
SANTO TOMAS,RECLAMACION,ENTREGA INOPORTUNA O NO ENTREGA DE LA FACTURA,0,0,0,2,1
SANTO TOMAS,RECLAMACION,SUSPENSION POR MUTUO ACUERDO,2,0,0,0,0
SANTO TOMAS,RECLAMACION,COBROS INOPORTUNOS,2,0,0,0,0
SANTO TOMAS,RECURSO DE REPOSICION,INCONFORMIDAD CON LA MEDICION DEL CONSUMO O PRODUCCION FACTURADO,23,0,0,0,0
SANTO TOMAS,RECURSO DE REPOSICION Y SUBSIDIARIO DE APELACION,COBROS POR PROMEDIO,176,165,237,14,0
SANTO TOMAS,RECURSO DE REPOSICION Y SUBSIDIARIO DE APELACION,INCONFORMIDAD CON LA MEDICION DEL CONSUMO O PRODUCCION FACTURADO,58,54,98,3,0
SANTO TOMAS,RECURSO DE REPOSICION Y SUBSIDIARIO DE APELACION,ESTRATO INCORRECTO,0,0,71,0,0
SANTO TOMAS,RECURSO DE REPOSICION Y SUBSIDIARIO DE APELACION,"CLASE DE USO INCORRECTO (INDUSTRIAL, COMERCIAL, OFICIAL, OTROS)",40,0,5,5,0
SANTO TOMAS,RECURSO DE REPOSICION Y SUBSIDIARIO DE APELACION,SOLICITUD DE ROMPIMIENTO DE SOLIDARIDAD,0,0,40,6,0
SANTO TOMAS,RECURSO DE REPOSICION Y SUBSIDIARIO DE APELACION,INCONFORMIDAD CON EL CAMBIO O CON EL COBRO DEL MEDIDOR,6,13,7,1,0
SANTO TOMAS,RECURSO DE REPOSICION Y SUBSIDIARIO DE APELACION,COBRO DE CARGOS RELACIONADOS CON EL SERVICIO PUBLICO,0,4,14,1,0
SANTO TOMAS,RECURSO DE REPOSICION Y SUBSIDIARIO DE APELACION,COBRO POR CONSUMOS DEJADOS DE FACTURAR O RECUPERACION DE ENERGÍA,10,0,0,0,0
SANTO TOMAS,RECURSO DE REPOSICION Y SUBSIDIARIO DE APELACION,"COBROS POR CONEXION, RECONEXION, REINSTALACION",0,0,8,0,0
SANTO TOMAS,RECURSO DE REPOSICION Y SUBSIDIARIO DE APELACION,INTERRUPCIONES EN LA PRESTACION DEL SERVICIO,7,0,0,0,0
SANTO TOMAS,RECURSO DE REPOSICION Y SUBSIDIARIO DE APELACION,VARIACIONES EN LAS CARACTERISTICAS DEL SUMINISTRO O PRESTACION DEL SERVICIO,0,0,3,1,0
SANTO TOMAS,RECURSO DE REPOSICION Y SUBSIDIARIO DE APELACION,INCONFORMIDAD POR LA NORMALIZACION DEL SERVICIO,3,1,0,0,0
SANTO TOMAS,RECURSO DE REPOSICION Y SUBSIDIARIO DE APELACION,SUSPENSION O CORTE DEL SERVICIO,0,0,3,0,0
SANTO TOMAS,RECURSO DE REPOSICION Y SUBSIDIARIO DE APELACION,COBRO POR SERVICIOS NO PRESTADOS,0,0,3,0,0
SANTO TOMAS,RECURSO DE REPOSICION Y SUBSIDIARIO DE APELACION,ENTREGA INOPORTUNA O NO ENTREGA DE LA FACTURA,0,0,0,1,0
SANTA LUCIA,QUEJA,ESTADO DE LAS INFRAESTRUCTURA,0,0,0,2,0
SANTA LUCIA,QUEJA,INTERRUPCIONES EN LA PRESTACION DEL SERVICIO,0,0,0,1,0
SANTA LUCIA,RECLAMACION,COBROS POR PROMEDIO,0,0,13,46,19
SANTA LUCIA,RECLAMACION,INTERRUPCIONES EN LA PRESTACION DEL SERVICIO,0,0,0,23,0
SANTA LUCIA,RECLAMACION,INCONFORMIDAD CON LA MEDICION DEL CONSUMO O PRODUCCION FACTURADO,0,6,8,4,0
SANTA LUCIA,RECLAMACION,INCONFORMIDAD CON EL AFORO,0,14,0,0,0
SANTA LUCIA,RECLAMACION,ESTRATO INCORRECTO,8,1,3,0,1
SANTA LUCIA,RECLAMACION,COBRO POR SERVICIOS NO PRESTADOS,0,6,1,6,0
SANTA LUCIA,RECLAMACION,SOLICITUD DE ROMPIMIENTO DE SOLIDARIDAD,0,0,0,0,5
SANTA LUCIA,RECLAMACION,COBRO DE CARGOS RELACIONADOS CON EL SERVICIO PUBLICO,0,0,0,2,0
SANTA LUCIA,RECLAMACION,DATOS GENERALES INCORRECTOS,0,0,0,1,0
SANTA LUCIA,RECLAMACION,COBRO MULTIPLE Y/O ACUMULADO,0,0,1,0,0
SANTA LUCIA,RECLAMACION,"CLASE DE USO INCORRECTO (INDUSTRIAL, COMERCIAL, OFICIAL, OTROS)",0,1,0,0,0
